,data
2366,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/jS7LlQqPfr"
2367,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/0Tn1rcjHSv"
2368,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/Wv4RTzmt6w"
2369,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/QIdLLSvJVy"
2370,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/5FdxUBMcD6"
2371,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/O4gF1e0zpH"
2372,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/d8yxppUzX5"
2373,@yaminam49824426 @KKMPutrajaya pembekal vaksin covid19 ada dari USA(Pfizer) UK(AstraZeneca) China(Sinovac)
2374,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/Rk43BmZSgs"
2375,"Pihak @KemenkesRI menyatakan jenis vaksin Gotong Royong tidak akan menggunakan vaksin Sinovac, Astrazeneca, Novavax… https://t.co/3q4n9ela5R"
2376,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/cJb8FpDdAt"
2377,"Tunggu Vaksin Sinovac dan AstraZeneca, Filipina Perpanjang Lockdown Sampai Maret #Vaksin #Vaksinasi #AstraZeneca… https://t.co/Ykf56wjbZw"
2378,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/nCxv885akM"
2379,"@Khairykj Setelah Sinovac atau Astrazeneca dapat kelulusan, adakah rakyat ada pilihan untuk memilih jenis vaksin un… https://t.co/NOrKElX4PP"
2380,"Vaksin Sinovac dijadwalkan akan tiba di Filipina pada Minggu (28/2), sementara vaksin AstraZeneca akan tiba pada Se… https://t.co/atFMABEnGF"
2381,@ruliemaulana Oh astrazeneca yang masuk vaksin gratis ya https://t.co/vK1KoY1ZpY
2382,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/7EUgykMQWh"
2383,@Reisa_BA Apa tindakan pemerintah jika vaksin mandiri sama dg vaksin pemerintah? Emang ada vaksin lagi di luar vaks… https://t.co/6vhrLDzW9a
2384,"Vaksin Nusantara | 

PADA balapan vaksin dunia ini, Indonesia bisa menyalip di tikungan. Bisa seperti pembalap Mich… https://t.co/N0IzRrLOZE"
2385,"Vaksinasi di Skotlandia telah secara nyata mengurangi risiko pasien rawat inap untuk Covid-19.
Hal ini menunjukkan… https://t.co/q9Z7OXD9JI"
2386,"@abys__ Jadi, program vaksinasi yg selama ini Pemerintah sudah menyiapkan adl 4 merk (Sinovac, AstraZeneca, Pfizer… https://t.co/8i8pZTfYUC"
2387,"@_aintover Jadi, program vaksinasi selama ini yg Pemerintah sudah siapkan adl 4 merk (Sinovac, AstraZeneca, Pfizer… https://t.co/fgkwGKz5FH"
2388,"YB Khairy Jamaluddin sedia jadi orang pertama terima vaksin COVID-19 selain daripada Pfizer. Mungkin Sinovac, Sputn… https://t.co/5X5VYdCkjP"
2389,"Bekalan berterusan memastikan vaksin AstraZenca terjamin - https://t.co/A1qIZ2wIi6
PETALING JAYA: Malaysia akan mul… https://t.co/5Px5gDmSKj"
2390,"AstraZeneca ternyata menggunakan enzim tripsin yang berasal dari jamur, bukan babi. #TempoTekno https://t.co/uh6N4IoiVw"
2391,Kejadian Ikutan Pasca Imunisasi Vaksin AstraZeneca Termasuk Ringan https://t.co/ZhtgHExtAQ
2392,"Malu gue sama kopiah, ngajinya dimana sih? Kok apa2 haram, apa2 haram giliran selangkangan “ h a l a l” ...!Menyedi… https://t.co/Rr3KlVc0Yy"
2393,Vaksin COVID-19: Tiada bukti penggunaan AstraZeneca perlu disekat https://t.co/cXkQ5D3uLn
2394,EMA akan terus memantau dan mengkaji laporan kajian kes baharu yang dilaporkan berkenaan dakwaan pembekuan darah.… https://t.co/rzJQddhpI6
2395,"Mau gelar profesor kek. Flipflop dulu ngata2in govt goblok, tapi setelah astrazeneca cacat malah kemudian ""oh ya be… https://t.co/U05YM2jGok"
2396,Kejadian Ikutan Pasca Imunisasi Vaksin AstraZeneca Termasuk Ringan https://t.co/SE9mzM5SuV
2397,Kejadian Ikutan Pasca Imunisasi Vaksin AstraZeneca Termasuk Ringan https://t.co/SE9mzM5SuV via @kabar_tangsel
2398,"Tetep Gak Mau Fucksin
Apakah Ada Yg Mau ??

Secara Pribadi Saya Menolak AstraZeneca

Kata Rizal, penolakan itu bela… https://t.co/mR4vfvTR4e"
2399,Guru Besar Uinsa Surabaya Tolak Vaksin Astrazeneca https://t.co/RIxUA83wZy
2400,"Langkah India Setop Ekspor Vaksin AstraZeneca Ancam RI hingga Korsel  

https://t.co/vsfo06g2sL"
2401,Yaman Dapat Kiriman Pertama Vaksin AstraZeneca dari COVAX https://t.co/Qzo2U1l8kb
2402,Kejadian Ikutan Pasca Imunisasi Vaksin AstraZeneca Termasuk Kategori Ringan https://t.co/4gVP7thLUF
2403,Kejadian Ikutan Pasca Imunisasi Vaksin AstraZeneca Termasuk Kategori Ringan https://t.co/4gVP7t0aw5 via @Indopolitika
2404,sisi.. Jerman Batasi Vaksin AstraZeneca Hanya untuk Lansia atas Alasan Keamanan - DW (Bahasa Indonesia) https://t.co/oAW0zx1hu2 ..perempuan
2405,"Tegas Sebut Vaksin AstraZeneca Haram Mutlak, Prof DR KH Asep Saifuddin: Mengkonsumsi Babi Matinya Akan Sulit… https://t.co/xpVMcucjdA"
2406,"Sepanyol memperluas penggunaan vaksin AstraZeneca ketika kes-kes meningkat lagi - https://t.co/0ynYOtIflF
MADRID (R… https://t.co/8sdzu2Sazt"
2407,"Malaysia Terima 600,000 Dos Vaksin AstraZeneca Pada Jun - Khairy https://t.co/JHhpIWkewh https://t.co/kwOGTxs7lj"
2408,@FMasriati Kalo vaksin hindari yg astrazeneca yah.! Kalo bisa pfizer.
2409,"#BHdunia Negara itu menerima vaksin AstraZeneca menerusi COVAX, skim global yang disokong Pertubuhan Kesihatan Sedu… https://t.co/Y19kPPxcYz"
2410,MUI: 5 Alasan Vaksin AstraZeneca Dibolehkan https://t.co/ATbwr3auwC
2411,MUI: 5 Alasan Vaksin AstraZeneca Dibolehkan https://t.co/0I6wfVMMKh
2412,Fatwa haram tapi boleh: seperti ini proses produksi vaksin Astrazeneca sebenarnya https://t.co/IAxgseeJTY via @ConversationIDN
2413,"""Akhir kalam, AstraZeneca ini benar-benar menggambarkan cerminan masyarakat berkelas di Malaysia yang masih feudal.… https://t.co/5y0b4Va0lt"
2414,Azərbaycanda gələn həftədən AstraZeneca peyvəndinin tətbiqinə başlanılacaq. Bu vaksin barədə saytımızda oxuya bilər… https://t.co/x0mYYw3qzd
2415,"RI Dapat Tambahan Vaksin Sinovac dan AstraZeneca, Menkes Budi Gunadi: Yuk, Kita Suntikkan Lagi https://t.co/nptcH9rASe"
2416,Travel Banned Vaksin AstraZeneca dari India Dicabut https://t.co/71GNGG9sRm
2417,"@SPlandemic Blow up India terlihat sistematis. Pasca heboh hoax itu, AstraZeneca langsung nego sama pemerintah Indi… https://t.co/aClt75ASFv"
2418,"Lagi! Vaksin COVID-19 tahap 10 tiba di Indonesia https://t.co/pUmRoewSAM

#vaksincovid19 #vaksinsinovac #sinopharm… https://t.co/2sRKg3jO9X"
2419,"ASTRAZENECA BUKAN UNTUK WARGA EMAS

KUALA LUMPUR: Kerajaan perlu memberi jaminan suntikan vaksin AstraZeneca tidak… https://t.co/ESqPyKBItr"
2420,Kat mana nak apply vaksin astrazeneca? First come first serve kan.
2421,sila jawap ya @Khairykj makin carca marba program vaksinasi negara. Rakyat musykil: kenapa Sarawak menolak vaksin j… https://t.co/bbBbN8aLyb
2422,Kemenkes: Embargo Vaksin AstraZeneca Produksi India Dicabut https://t.co/gPAEjSKyFR
2423,Kemenkes: Embargo Vaksin AstraZeneca Sudah Dicabut https://t.co/k5omH70s4Z
2424,Kemenkes: Travel Ban Vaksin AstraZeneca Dicabut https://t.co/Nb0Zng0VWv
2425,"Jualan Vaksin Covid-19, AstraZeneca Cuan Rp 3,9 Triliun https://t.co/kkdAJk43DX"
2426,Kemenkes: Embargo Vaksin AstraZeneca Dicabut https://t.co/p4futzxIx3
2427,Penjualan itu berasal dari 68 juta dosis vaksin yang diluncurkan dengan sekali suntik dipatok harga U$4.   https://t.co/EHy5Q2gVRE
2428,Tiba 6 juta dosis bahan baku dari Sinovac Biotech Ltd dan 482.400 dosis vaksin dalam bentuk jadi dari Sinopharm. In… https://t.co/k6Wf9CKW7m
2429,"5 alasan MUI bolehkan Vaksin AstraZeneca !

#VaksinasiNasional https://t.co/ofn9kI9rP2"
2430,Kasus gangguan pembekuan darah yang terjadi di sejumlah negara Eropa yang pasca penyuntikan vaksin AstraZeneca tida… https://t.co/jHFsKeLfM1
2431,"Jumlah distribusi terbesar vaksin AstraZeneca ke provinsi Jawa Timur dan Bali. Pada kedua provinsi ini, hingga seka… https://t.co/Z54BczeSbu"
2432,Fatwa haram tapi boleh: seperti ini proses produksi vaksin Astrazeneca sebenarnya https://t.co/00TLIKqjCo
2433,"kehadiran Vaksin Sinopharm menabah jenis vaksin yang akan digunkan untuk program vaksinasi nasional, yaitu vaksin S… https://t.co/jcZsh6bt1u"
2434,"Hari ini vaksin Sinopharm tiba,

Dengan kehadiran Vaksin Sinopharm menambah jenis vaksin yang akan digunkan untuk p… https://t.co/eqh9C7bjhG"
2435,Kemenkes Sebut Embargo Vaksin AstraZeneca dari India Telah Dicabut #LengkapCepatBeritanya #BeritaTerkini #Berita… https://t.co/eeMWqZJuTU
2436,"Vaksin AstraZeneca beri perlindungan lebih tinggi.

#VaksinasiNasional https://t.co/Emd1iO6WJr"
2437,Korsel melaporkan kasus pembekuan darah pertama di wilayahnya terkait vaksin virus Corona (COVID-19) buatan AstraZe… https://t.co/AM3wZ5wDMh
2438,"6,41 juta dosis vaksin bentuk jadi produksi AstraZeneca, dan 1 juta dosis vaksin bentuk jadi produksi Sinopharm di… https://t.co/vOjdrIWYjQ"
2439,Vaksin astrazeneca efektif jika varian baru covid-19. https://t.co/hqJK3Xdwkm
2440,"Akibat keterlambatan program vaksinasi negaranya, Denmark akan mempertimbangkan untuk kembali gunakan vaksin AstraZ… https://t.co/37TibbUGsS"
2441,🔓 Vaksin Astrazeneca https://t.co/ZESCPlVET6
2442,Dinkes Sulsel Segera Jadwalkan Pemberian Vaksin Astrazeneca - https://t.co/ic28stZs7n https://t.co/iljN26h5Zj
2443,"Mak dapat kesan sampingan vaksin Astrazeneca yang teruk. 
25/5 - cucuk vaksin
26/5 - start demam
27-5 - pergi klini… https://t.co/U0Tk6t7vB2"
2444,Pasien tersebut adalah seorang pria berusia 30-an yang mendapat suntikan pada 27 April karena pekerjaannya di fasil… https://t.co/83RW22yeeb
2445,"@lan_kp bantu jawab. AZ di formulasi kan oleh oxford univ, inggris. di asia ada 2 negara yg produksi, korea &amp; india… https://t.co/bK35GtdfX9"
2446,"3.27 juta orang (3,270,000) telah terima vaksin Oxford-AstraZeneca di Korea Selatan. Baru ada satu kes side effect… https://t.co/APTU4bWSmr"
2447,@Nusantaraku01 vaksin Astrazeneca batch CTMAV547 aman untuk digunakan
2448,"@Dnok_Ayu Semua vaksin sama khasiatnya,termasuk AstraZeneca."
2449,Dinkes Sulsel Segera Jadwalkan Pemberian Vaksin Astrazeneca - https://t.co/FoUF7I2PR2 https://t.co/vkWHmxCynO
2450,"Vaksin Astrazeneca Aman, Dinkes Tunggu Surat Resmi - https://t.co/cYZP7vCYi8 https://t.co/IObzlx3Mur"
2451,@Dnok_Ayu vaksin AstraZeneca batch CTMAV547 dapat digunakan kembali. Alahmdulillah aman
2452,"Blak-blakan Penuturan Kakak dari Trio Fauqi Yg Meninggal Dunia Karena Vaksin AstraZeneca ‼️

https://t.co/gui8W6XEN5"
2453,Efek samping vaksin astrazeneca smpe meriang gabisa tdr hdeh 🙂
2454,@kompascom Kenapa gak pakai AstraZeneca atau Pfizer atau Moderna Pak? 🤔 Kok Rakyat di kasih vaksin kelinci percobaa… https://t.co/MPAQzgvnjA
2455,"Terungkap! Harga Vaksin Sinovac di Indonesia https://t.co/wam0RfEEs2
Berapa Harga Vaksin Oxford-AstraZeneca yg Dikl… https://t.co/L0VD3RPGha"
2456,"Terungkap! Harga Vaksin Sinovac di Indonesia https://t.co/wam0RfEEs2
Berapa Harga Vaksin Oxford-AstraZeneca yg Dikl… https://t.co/jld8GDAZb0"
2457,@kompascom Kenapa sih vaksin astrazeneca terlalu dilebih lebihkan? Pdhl banyak makan korban juga. 95% yg divaksin A… https://t.co/ehTbToojJJ
2458,"@bonniebulb @asumsico Aku gerd  dan udah vaksin pertama astrazeneca, gada efek gimana2 cuma pegel aja. Terus 12 har… https://t.co/dfqzuaD1G1"
2459,"@dyahNeZza - Di tengah pandemi, negara Uni Eropa mulai membuka perbatasannya lewat sertifikat vaksin. Namun, vaksin… https://t.co/Yu3szkfGcV"
2460,"Carina Joe, Ilmuwan Indonesia Salah Satu PEMILIK HAK PATEN Vaksin AstraZeneca. 

https://t.co/AHEkvtLZNh

Orang Ind… https://t.co/HmR1UkGSdo"
2461,Peneliti AstraZeneca Indra Rudiansyah punya pesan nih bagi Bunda yang masih sibuk pilih-pilih vaksin. Apa pesannya?… https://t.co/Ivmhi8neyn
2462,@tiwailifee aku dapet vaksin yg astrazeneca..hmmh..aftereffect di aku ga ada sih..cuma pegel aja..beberapa ada yang… https://t.co/tIL9y6Y3HI
2463,@kompascom @AngrySipelebegu https://t.co/EzHM7WyQ3G
2464,@kompascom @AngrySipelebegu https://t.co/rh7gv4E5g6
2465,@kompascom @AngrySipelebegu https://t.co/Uu52LBsIhw
2466,Mahasiswa Indonesia yang sedang studi di Inggris itu mencuri perhatian publik karena masuk tim riset vaksin COVID-1… https://t.co/Pm99TNMfDL
2467,"Sebenernya dunia ini akan jadi seperti film Divergent dimulai dari pembagian kelompok dengan di Vaksin 
Sinovac, Si… https://t.co/AquA2Git9q"
2468,@chiiiiron berarti nganggo vaksin astrazeneca yo
2469,"Ngakak juga ngeliat akun² Nasionalis, Jokowers, pada ribut masalah BPOM dengan Terawan masalah Vaksin Nusantara dan… https://t.co/sWb099rphc"
2470,Vaksinasi memakai vaksin AstraZeneca dan Pfizer https://t.co/TOyFH96hNd
2471,Kepada semua penerima vaksin AstraZeneca yang terlepas janji temu dos ke-2 &amp; belum ambil dos ke-2 tolong ambil sece… https://t.co/fMN6rQRCi9
2472,hari ini otw vaksin kedua astrazeneca. semoga amann 🌬️
2473,@JKJAVMY Dan mana satu di antara Klinik Kesihatan ini yang sediakan vaksin AstraZeneca (AZ) bagi yang terlepas dos kedua?
2474,"Persiapan Kuliah Luring, Universitas Wisnuwardhana Gelar 1.000 dosis vaksin Astrazenneca untuk mahasiswa dan masyar… https://t.co/2L3f1MYnfi"
2475,Jumlah vaksin yang tiba berjumlah 796.800 dosis AstraZeneca. Total vaksin yang diterima baik dalam bentuk bulk dan… https://t.co/uIySwAJWXY
2476,"Total, Indonesia sudah menerima 274.400.590 dosis, baik dalam bentuk bulk dan vaksin jadi.
#AstraZeneca 
https://t.co/RktmgDsjqn"
2477,"@Kota_Tangerang halo, mau tanya untuk vaksin astrazeneca dosis 2 ciledug ada dmn aja ya?"
2478,"Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif.

Vaksin Sembuhkan Bangsa https://t.co/Y3q4xC1hXR"
2479,"Indonesia kembali kedatangan vaksin tahap ke-80 yang berupa donasi dari Pemerintah Italia melalui COVAX Facility, k… https://t.co/OI9N5f5ixI"
2480,Pemerintah menerima kedatangan 796.900 vaksin Covid-19 AstraZeneca bantuan dari Italia pada Kamis (30/9). Donasi te… https://t.co/VndDzU3nF5
2481,"Kisah di Balik Keberhasilan Penemu Vaksin AstraZeneca, Saat SMA Pernah Marah Karena Ulangan Matematika - https://t.co/FfnTIxPXGF"
2482,"Vaksin sinovac aja sok keras
Astrazeneca nih bos senggol dong"
2483,"Vaksin Sembuhkan Bangsa - WHO telah Menerbitkan Daftar Penggunaan (EUL) untuk Vaksin AstraZeneca, Pfizer, Moderna d… https://t.co/u4wuMAZaaN"
2484,Vaksin Sembuhkan Bangsa - Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif https://t.co/57pXd0i6zq
2485,Vaksin Sembuhkan Bangsa - Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif https://t.co/w97Y1EGqKC
2486,Vaksin Sembuhkan Bangsa - Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif https://t.co/5zurqJSiga
2487,"Vaksin Sembuhkan Bangsa - WHO telah Menerbitkan Daftar Penggunaan (EUL) untuk Vaksin AstraZeneca, Pfizer, Moderna d… https://t.co/4hS86desbG"
2488,"Vaksin Sembuhkan Bangsa - WHO telah Menerbitkan Daftar Penggunaan (EUL) untuk Vaksin AstraZeneca, Pfizer, Moderna d… https://t.co/Pa9JiZINjP"
2489,Vaksin Sembuhkan Bangsa - Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif https://t.co/7VppHANJXm
2490,Indonesia Terima 796.800 Dosis Vaksin AstraZeneca dari Italia https://t.co/qXVPMxupZm
2491,"Vaksin Sembuhkan Bangsa - WHO telah Menerbitkan Daftar Penggunaan (EUL) untuk Vaksin AstraZeneca, Pfizer, Moderna d… https://t.co/Z6vJHggvE1"
2492,Vaksin Sembuhkan Bangsa - Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif https://t.co/MKQTZKif8s
2493,Vaksin Sembuhkan Bangsa - Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif https://t.co/eHXcpK68oJ
2494,"Vaksin Sembuhkan Bangsa - WHO telah Menerbitkan Daftar Penggunaan (EUL) untuk Vaksin AstraZeneca, Pfizer, Moderna d… https://t.co/8AdIewBD7u"
2495,"Vaksin Sembuhkan Bangsa - WHO telah Menerbitkan Daftar Penggunaan (EUL) untuk Vaksin AstraZeneca, Pfizer, Moderna d… https://t.co/wCgRxVfOYX"
2496,Vaksin Sembuhkan Bangsa - Vaksin AstraZeneca secara umum merupakan vaksin yang aman dan efektif https://t.co/PPjHl9iGjq
2497,Donasi 796.800 Dosis Vaksin AstraZeneca dari Pemerintah Italia Tiba di Indonesia https://t.co/zAUswUHjbE https://t.co/zj2F1JHWrf
2498,Indonesia Terima 796.800 Dosis Vaksin AstraZeneca dari Italia https://t.co/7TlrVn7x65
2499,RI terima bantuan 796.800 dosis vaksin AstraZeneca dari Italia https://t.co/bRxO2860P2
2500,"Bandara Soetta Kedatangan Vaksin Astrazeneca, TNI-POLRI Siaga https://t.co/ba0qfC0JB5"
2501,Jakarta (https://t.co/9bpfvWuI4R) – Indonesia menerima kedatangan 796.800 dosis vaksin COVID-19 AstraZeneca yang me… https://t.co/6EDj93RphZ
2502,"Terima Kasih Italia, 796.800 Dosis Vaksin AstraZeneca Tiba Di Tanah Air https://t.co/eAXnsviUOv"
2503,796.800 Vaksin AstraZeneca Bantuan Italia Tiba di Indonesia https://t.co/aMp5GnDBNb
2504,Indonesia Terima 796.800 dosis vaksin AstraZeneca dari Italia https://t.co/wmMgObazOJ
2505,Bhabinkamtibmas Kalurahan Ngawu Bripka Prima di Back up Kanit Provost Aiptu Parjiman sambang dan monitoring pelaksa… https://t.co/wA1pQuSUnl
2506,"Studi di Swedia: Antibodi Vaksin Pfizer dan AstraZeneca Menurun Setelah Beberapa Bulan
 
https://t.co/A1QhCCLAuL via @tribunnews"
2507,"796.800 Vaksin AstraZeneca Bantuan Pemerintah Italia Tiba di Tanah Air
 
https://t.co/n4LcnjkexC via @tribunnews"
2508,"Jadwal Vaksin Covid-19 di Surabaya 1 sampai 2 Oktober 2021, Tersedia Jenis AstraZeneca dan Sinovac https://t.co/UOiGemto8w"
2509,"Studi di Swedia: Antibodi Vaksin Pfizer dan AstraZeneca Menurun Setelah Beberapa Bulan
 
https://t.co/A1QhCCLAuL"
2510,796.800 Dosis Vaksin AstraZeneca Donasi dari Italia Tiba di Indonesia https://t.co/pFwWu26QHa
2511,"796.800 Dosis Vaksin AstraZeneca Tiba di Soetta, Bantuan dari Italia https://t.co/ksxgpYakcn"
2512,Indonesia Terima 796.800 Dosis Vaksin AstraZeneca dari Pemerintah Italia https://t.co/dtZIc1sSsM
2513,Indonesia terima 796.800 dosis vaksin COVID-19 AstraZeneca yang merupakan pemberian pemerintah Italia dalam kedatan… https://t.co/45n1tHbed5
2514,"Puji Tuhan, vaksin kedua ✅
Terima kasih @HalodocID untuk pelayanan yang baik! 

#AstraZeneca 
#vaccination https://t.co/IhMvHqqwDa"
2515,Indonesia kembali mendapatkan pasokan vaksin covid-19 AstraZeneca sebanyak 796.800 dosis. Pasokan vaksin ini berasa… https://t.co/st9bjF224f
2516,"Perhatian kepada penerima vaksin AstraZeneca di Lembah Klang yang telah terlepas suntikan dos kedua, sila walk-in t… https://t.co/s8jZ5vwEW0"
2517,Indonesia terima bantuan 796.800 dosis vaksin AstraZeneca dari Italia https://t.co/kRhRWCDxeI
2518,"Terima Kasih Italia, 796.800 Dosis Vaksin AstraZeneca Tiba Di Tanah Air https://t.co/j66DVNXk9o"
2519,Rusia Dituduh Curi Data Vaksin AstraZeneca untuk Racik Dosis Sputnik V Halaman all – Kompas –… https://t.co/2kIjlLhWKQ
2520,"Satu lagi anak negeri yang mengharumkan bangsa penemu vaksin AstraZeneca, 'Carina Citra Dewi Joe' ❤️ https://t.co/ugSHLGzJ1H"
2521,Sri Mulyani Senang Alumni LPDP Terlibat Penemuan Vaksin AstraZeneca – Merdeka – https://t.co/GU5gkeGEOB https://t.co/TJvLEF7tQ5
2522,"Ketua tim manufaktur, Dr Sandy Douglas mengatakan formula ""dua sendok makan sel"" yang ditemukan Carina Citra Dewi m… https://t.co/xRGqulhH2P"
2523,"Carina Citra Dewi, salah satu figur di tim Oxford AstraZeneca yang sukses memproduksi vaksin yang paling banyak dig… https://t.co/8mBH6X4zxz"
2524,"Carina Joe Ilmuwan Indonesia di Balik Vaksin AstraZeneca, Akan Wakili Tim Raih Penghargaan Pride of Britain Halaman… https://t.co/8EVqN7YWW9"
2525,"Gerai Vaksinasi Merdeka Aglomerasi II Polsek Bekasi Timur, lokasi gerai vaksin  Halaman Gereja Arnoldus Jl. lapanga… https://t.co/VjlaVlVM4C"
2526,"Dr Sandy Douglas mengatakan formula ""dua sendok makan sel"" yang ditemukan Carina menjadi landasan produksi besar va… https://t.co/3eLMF5RZLY"
2527,jimin mohon maaf ya peli udah vaksin astrazeneca 2 dosis jadi kebal sama gombalan buaya🙏🙏https://t.co/rLlgxa65go
2528,"Efektivitas vaksin #covid19 Pfizer, Moderna, dan AstraZeneca menurun seiring berjalannya waktu. Seperti apa perbeda… https://t.co/Yn24lczW1y"
2529,"Jadwal Vaksin Covid-19 di Kota Cimahi Senin, 1 November 2021, Khusus Dosis 2 AstraZeneca https://t.co/NrEyvdpQhM"
2530,"Hasil Lab: Virus Corona Varian Baru A.30, Yang Mampu Lawan Vaksin Pfizer, AstraZeneca https://t.co/httXrDdJ7H https://t.co/cKNcVUuZnN"
2531,Aq kemaren vaksin pake Astrazeneca nah tdi pegel sakit bgt trs barusan aq kompres 30menitan tpi maish sakit.. giman… https://t.co/6KOjaxPgeM
2532,"@cakimiNOW Bikin Bangga Jutaan Masyarakat Indonesia, Wanita Keturunan Indonesia Ini, Ternyata Salah Satu Pemilik Ha… https://t.co/0i4fFB4VI3"
2533,"@cakimiNOW Carina Joe, Pemilik Hak Panten Vaksin AstraZeneca Asal Indonesia https://t.co/FoykIMM88E"
